2026/03/21 09:25:15 Загружено 2 подписчиков
2026/03/21 09:25:16 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 08:57:38 4USDT Stoch RSI(1h,7)=57.55
2026/03/23 08:57:39 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:57:39 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:57:39 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 08:58:39 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 08:58:40 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:40 1000000BABYDOGEUSDT Stoch RSI(1h,7)=66.28
2026/03/23 08:58:40 1000000CHEEMSUSDT Stoch RSI(1h,7)=40.41
2026/03/23 08:58:40 1000000MOGUSDT Stoch RSI(1h,7)=0.00
2026/03/23 08:58:40 10000QUBICUSDT Stoch RSI(1h,7)=17.98
2026/03/23 08:58:41 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:41 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:58:41 1000BONKUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:41 1000BTTUSDT Stoch RSI(1h,7)=29.05
2026/03/23 08:58:41 1000CATUSDT Stoch RSI(1h,7)=38.20
2026/03/23 08:58:42 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:43 1000LUNCUSDT Stoch RSI(1h,7)=14.64
2026/03/23 08:58:43 1000NEIROCTOPERP Stoch RSI(1h,7)=55.45
2026/03/23 08:58:44 1000NEIROCTOUSDT Stoch RSI(1h,7)=49.60
2026/03/23 08:58:44 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:58:44 1000PEPEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:44 1000RATSUSDT Stoch RSI(1h,7)=38.99
2026/03/23 08:58:45 1000TAGUSDT Stoch RSI(1h,7)=42.78
2026/03/23 08:58:45 1000TOSHIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:45 1000TURBOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 08:58:45 1000XECUSDT Stoch RSI(1h,7)=34.00
2026/03/23 08:58:46 1INCHUSDT Stoch RSI(1h,7)=71.87
2026/03/23 08:58:46 2ZUSDT Stoch RSI(1h,7)=51.19
2026/03/23 08:58:47 4USDT Stoch RSI(1h,7)=53.95
2026/03/23 08:58:47 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:58:47 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:58:47 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 08:59:47 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 08:59:48 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:48 1000000BABYDOGEUSDT Stoch RSI(1h,7)=66.28
2026/03/23 08:59:48 1000000CHEEMSUSDT Stoch RSI(1h,7)=52.30
2026/03/23 08:59:48 1000000MOGUSDT Stoch RSI(1h,7)=0.00
2026/03/23 08:59:49 10000QUBICUSDT Stoch RSI(1h,7)=14.74
2026/03/23 08:59:49 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:49 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:59:49 1000BONKUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:49 1000BTTUSDT Stoch RSI(1h,7)=29.05
2026/03/23 08:59:50 1000CATUSDT Stoch RSI(1h,7)=42.63
2026/03/23 08:59:50 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:50 1000LUNCUSDT Stoch RSI(1h,7)=7.46
2026/03/23 08:59:50 1000NEIROCTOPERP Stoch RSI(1h,7)=55.45
2026/03/23 08:59:51 1000NEIROCTOUSDT Stoch RSI(1h,7)=49.60
2026/03/23 08:59:51 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:59:51 1000PEPEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:51 1000RATSUSDT Stoch RSI(1h,7)=43.14
2026/03/23 08:59:52 1000TAGUSDT Stoch RSI(1h,7)=45.09
2026/03/23 08:59:52 1000TOSHIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:52 1000TURBOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 08:59:52 1000XECUSDT Stoch RSI(1h,7)=34.00
2026/03/23 08:59:53 1INCHUSDT Stoch RSI(1h,7)=72.58
2026/03/23 08:59:53 2ZUSDT Stoch RSI(1h,7)=51.19
2026/03/23 08:59:53 4USDT Stoch RSI(1h,7)=53.72
2026/03/23 08:59:53 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 08:59:54 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 08:59:54 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:00:54 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:00:54 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:00:54 1000000BABYDOGEUSDT Stoch RSI(1h,7)=72.50
2026/03/23 09:00:54 1000000CHEEMSUSDT Stoch RSI(1h,7)=69.49
2026/03/23 09:00:55 1000000MOGUSDT Stoch RSI(1h,7)=6.19
2026/03/23 09:00:55 10000QUBICUSDT Stoch RSI(1h,7)=19.73
2026/03/23 09:00:55 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:00:55 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:00:56 1000BONKUSDT Stoch RSI(1h,7)=94.18
2026/03/23 09:00:56 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:00:56 1000CATUSDT Stoch RSI(1h,7)=45.26
2026/03/23 09:00:57 1000FLOKIUSDT Stoch RSI(1h,7)=96.39
2026/03/23 09:00:57 1000LUNCUSDT Stoch RSI(1h,7)=15.48
2026/03/23 09:00:58 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:00:58 1000NEIROCTOUSDT Stoch RSI(1h,7)=74.47
2026/03/23 09:00:58 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:00:59 1000PEPEUSDT Stoch RSI(1h,7)=93.49
2026/03/23 09:00:59 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:01:00 1000TAGUSDT Stoch RSI(1h,7)=52.43
2026/03/23 09:01:00 1000TOSHIUSDT Stoch RSI(1h,7)=97.22
2026/03/23 09:01:00 1000TURBOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:01:01 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:01:01 1INCHUSDT Stoch RSI(1h,7)=73.41
2026/03/23 09:01:01 2ZUSDT Stoch RSI(1h,7)=63.23
2026/03/23 09:01:02 4USDT Stoch RSI(1h,7)=59.02
2026/03/23 09:01:02 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:01:02 AAVEUSDT Stoch RSI(1h,7)=97.46
2026/03/23 09:01:02 ACEUSDT Stoch RSI(1h,7)=48.35
2026/03/23 09:01:03 ACHUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:01:03 ACTUSDT Stoch RSI(1h,7)=72.37
2026/03/23 09:01:03 ACUUSDT Stoch RSI(1h,7)=40.42
2026/03/23 09:01:03 ACXUSDT Stoch RSI(1h,7)=84.11
2026/03/23 09:01:04 ADAUSDT Stoch RSI(1h,7)=95.16
2026/03/23 09:01:04 AERGOUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:01:04 AEROUSDT Stoch RSI(1h,7)=89.77
2026/03/23 09:01:05 AEVOPERP Stoch RSI(1h,7)=0.00
2026/03/23 09:01:05 AEVOUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:01:05 AGIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:01:05 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:02:05 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:02:06 0GUSDT Stoch RSI(1h,7)=97.58
2026/03/23 09:02:06 1000000BABYDOGEUSDT Stoch RSI(1h,7)=72.50
2026/03/23 09:02:06 1000000CHEEMSUSDT Stoch RSI(1h,7)=49.48
2026/03/23 09:02:06 1000000MOGUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:02:06 10000QUBICUSDT Stoch RSI(1h,7)=12.24
2026/03/23 09:02:07 10000SATSUSDT Stoch RSI(1h,7)=95.09
2026/03/23 09:02:07 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:02:08 1000BONKUSDT Stoch RSI(1h,7)=97.62
2026/03/23 09:02:08 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:02:08 1000CATUSDT Stoch RSI(1h,7)=47.25
2026/03/23 09:02:08 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:09 1000LUNCUSDT Stoch RSI(1h,7)=26.30
2026/03/23 09:02:09 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:02:10 1000NEIROCTOUSDT Stoch RSI(1h,7)=74.47
2026/03/23 09:02:10 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:02:10 1000PEPEUSDT Stoch RSI(1h,7)=98.32
2026/03/23 09:02:11 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:11 1000TAGUSDT Stoch RSI(1h,7)=44.90
2026/03/23 09:02:11 1000TOSHIUSDT Stoch RSI(1h,7)=97.22
2026/03/23 09:02:11 1000TURBOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:02:12 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:02:12 1INCHUSDT Stoch RSI(1h,7)=79.78
2026/03/23 09:02:12 2ZUSDT Stoch RSI(1h,7)=63.23
2026/03/23 09:02:12 4USDT Stoch RSI(1h,7)=69.26
2026/03/23 09:02:12 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:02:13 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:13 ACEUSDT Stoch RSI(1h,7)=24.97
2026/03/23 09:02:13 ACHUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:13 ACTUSDT Stoch RSI(1h,7)=88.62
2026/03/23 09:02:14 ACUUSDT Stoch RSI(1h,7)=39.02
2026/03/23 09:02:14 ACXUSDT Stoch RSI(1h,7)=88.14
2026/03/23 09:02:14 ADAUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:15 AERGOUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:15 AEROUSDT Stoch RSI(1h,7)=94.74
2026/03/23 09:02:15 AEVOPERP Stoch RSI(1h,7)=0.00
2026/03/23 09:02:15 AEVOUSDT Stoch RSI(1h,7)=97.81
2026/03/23 09:02:16 AGIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:02:16 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:03:16 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:03:16 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:16 1000000BABYDOGEUSDT Stoch RSI(1h,7)=76.01
2026/03/23 09:03:16 1000000CHEEMSUSDT Stoch RSI(1h,7)=49.48
2026/03/23 09:03:17 1000000MOGUSDT Stoch RSI(1h,7)=16.81
2026/03/23 09:03:17 10000QUBICUSDT Stoch RSI(1h,7)=18.36
2026/03/23 09:03:17 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:17 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:03:18 1000BONKUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:18 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:03:18 1000CATUSDT Stoch RSI(1h,7)=53.98
2026/03/23 09:03:19 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:19 1000LUNCUSDT Stoch RSI(1h,7)=31.54
2026/03/23 09:03:19 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:03:19 1000NEIROCTOUSDT Stoch RSI(1h,7)=87.69
2026/03/23 09:03:20 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:03:20 1000PEPEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:20 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:20 1000TAGUSDT Stoch RSI(1h,7)=47.08
2026/03/23 09:03:21 1000TOSHIUSDT Stoch RSI(1h,7)=97.22
2026/03/23 09:03:21 1000TURBOUSDT Stoch RSI(1h,7)=4.84
2026/03/23 09:03:21 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:03:22 1INCHUSDT Stoch RSI(1h,7)=81.31
2026/03/23 09:03:22 2ZUSDT Stoch RSI(1h,7)=74.55
2026/03/23 09:03:22 4USDT Stoch RSI(1h,7)=59.02
2026/03/23 09:03:22 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:03:22 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:03:23 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:04:23 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:04:23 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:23 1000000BABYDOGEUSDT Stoch RSI(1h,7)=92.49
2026/03/23 09:04:24 1000000CHEEMSUSDT Stoch RSI(1h,7)=56.74
2026/03/23 09:04:24 1000000MOGUSDT Stoch RSI(1h,7)=37.62
2026/03/23 09:04:24 10000QUBICUSDT Stoch RSI(1h,7)=24.73
2026/03/23 09:04:24 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:24 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:04:25 1000BONKUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:25 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:04:25 1000CATUSDT Stoch RSI(1h,7)=57.27
2026/03/23 09:04:25 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:26 1000LUNCUSDT Stoch RSI(1h,7)=36.67
2026/03/23 09:04:26 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:04:26 1000NEIROCTOUSDT Stoch RSI(1h,7)=94.67
2026/03/23 09:04:26 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:04:26 1000PEPEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:27 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:27 1000TAGUSDT Stoch RSI(1h,7)=43.11
2026/03/23 09:04:27 1000TOSHIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:04:28 1000TURBOUSDT Stoch RSI(1h,7)=10.01
2026/03/23 09:04:28 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:04:28 1INCHUSDT Stoch RSI(1h,7)=84.31
2026/03/23 09:04:29 2ZUSDT Stoch RSI(1h,7)=83.14
2026/03/23 09:04:29 4USDT Stoch RSI(1h,7)=64.00
2026/03/23 09:04:29 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:04:29 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:05:29 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:05:30 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:30 1000000BABYDOGEUSDT Stoch RSI(1h,7)=90.24
2026/03/23 09:05:31 1000000CHEEMSUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:05:31 1000000MOGUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:05:31 10000QUBICUSDT Stoch RSI(1h,7)=29.22
2026/03/23 09:05:32 10000SATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:32 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:05:32 1000BONKUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:32 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:05:32 1000CATUSDT Stoch RSI(1h,7)=52.42
2026/03/23 09:05:33 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:33 1000LUNCUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:05:33 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:05:33 1000NEIROCTOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:05:34 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:05:34 1000PEPEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:34 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:34 1000TAGUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:05:35 1000TOSHIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:05:35 1000TURBOUSDT Stoch RSI(1h,7)=10.72
2026/03/23 09:05:35 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:05:35 1INCHUSDT Stoch RSI(1h,7)=78.22
2026/03/23 09:05:35 2ZUSDT Stoch RSI(1h,7)=83.14
2026/03/23 09:05:36 4USDT Stoch RSI(1h,7)=62.21
2026/03/23 09:05:36 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:05:36 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:06:36 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:06:36 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:36 1000000BABYDOGEUSDT Stoch RSI(1h,7)=80.89
2026/03/23 09:06:37 1000000CHEEMSUSDT Stoch RSI(1h,7)=56.74
2026/03/23 09:06:37 1000000MOGUSDT Stoch RSI(1h,7)=24.75
2026/03/23 09:06:37 10000QUBICUSDT Stoch RSI(1h,7)=26.00
2026/03/23 09:06:37 10000SATSUSDT Stoch RSI(1h,7)=95.09
2026/03/23 09:06:38 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:06:38 1000BONKUSDT Stoch RSI(1h,7)=98.80
2026/03/23 09:06:38 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:06:38 1000CATUSDT Stoch RSI(1h,7)=52.42
2026/03/23 09:06:39 1000FLOKIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:39 1000LUNCUSDT Stoch RSI(1h,7)=51.42
2026/03/23 09:06:39 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:06:39 1000NEIROCTOUSDT Stoch RSI(1h,7)=75.18
2026/03/23 09:06:40 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:06:40 1000PEPEUSDT Stoch RSI(1h,7)=96.67
2026/03/23 09:06:40 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:40 1000TAGUSDT Stoch RSI(1h,7)=42.65
2026/03/23 09:06:41 1000TOSHIUSDT Stoch RSI(1h,7)=97.45
2026/03/23 09:06:41 1000TURBOUSDT Stoch RSI(1h,7)=10.01
2026/03/23 09:06:41 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:06:41 1INCHUSDT Stoch RSI(1h,7)=75.84
2026/03/23 09:06:41 2ZUSDT Stoch RSI(1h,7)=60.88
2026/03/23 09:06:42 4USDT Stoch RSI(1h,7)=61.98
2026/03/23 09:06:42 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:06:42 AAVEUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:43 ACEUSDT Stoch RSI(1h,7)=21.78
2026/03/23 09:06:43 ACHUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:44 ACTUSDT Stoch RSI(1h,7)=94.24
2026/03/23 09:06:44 ACUUSDT Stoch RSI(1h,7)=19.99
2026/03/23 09:06:44 ACXUSDT Stoch RSI(1h,7)=75.48
2026/03/23 09:06:44 ADAUSDT Stoch RSI(1h,7)=95.16
2026/03/23 09:06:45 AERGOUSDT Stoch RSI(1h,7)=94.14
2026/03/23 09:06:45 AEROUSDT Stoch RSI(1h,7)=94.74
2026/03/23 09:06:45 AEVOPERP Stoch RSI(1h,7)=0.00
2026/03/23 09:06:45 AEVOUSDT Stoch RSI(1h,7)=87.61
2026/03/23 09:06:46 AGIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:46 AGLDUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:06:46 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:07:46 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:07:47 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:48 1000000BABYDOGEUSDT Stoch RSI(1h,7)=64.19
2026/03/23 09:07:48 1000000CHEEMSUSDT Stoch RSI(1h,7)=51.35
2026/03/23 09:07:48 1000000MOGUSDT Stoch RSI(1h,7)=15.78
2026/03/23 09:07:48 10000QUBICUSDT Stoch RSI(1h,7)=26.00
2026/03/23 09:07:48 10000SATSUSDT Stoch RSI(1h,7)=86.14
2026/03/23 09:07:49 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:07:49 1000BONKUSDT Stoch RSI(1h,7)=94.18
2026/03/23 09:07:49 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:07:49 1000CATUSDT Stoch RSI(1h,7)=51.09
2026/03/23 09:07:50 1000FLOKIUSDT Stoch RSI(1h,7)=92.96
2026/03/23 09:07:50 1000LUNCUSDT Stoch RSI(1h,7)=26.30
2026/03/23 09:07:50 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:07:51 1000NEIROCTOUSDT Stoch RSI(1h,7)=73.07
2026/03/23 09:07:51 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:07:51 1000PEPEUSDT Stoch RSI(1h,7)=93.49
2026/03/23 09:07:51 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:52 1000TAGUSDT Stoch RSI(1h,7)=47.08
2026/03/23 09:07:52 1000TOSHIUSDT Stoch RSI(1h,7)=94.99
2026/03/23 09:07:52 1000TURBOUSDT Stoch RSI(1h,7)=3.92
2026/03/23 09:07:53 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:07:53 1INCHUSDT Stoch RSI(1h,7)=75.84
2026/03/23 09:07:53 2ZUSDT Stoch RSI(1h,7)=60.06
2026/03/23 09:07:54 4USDT Stoch RSI(1h,7)=70.03
2026/03/23 09:07:54 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:07:54 AAVEUSDT Stoch RSI(1h,7)=99.15
2026/03/23 09:07:54 ACEUSDT Stoch RSI(1h,7)=21.78
2026/03/23 09:07:55 ACHUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:55 ACTUSDT Stoch RSI(1h,7)=94.24
2026/03/23 09:07:55 ACUUSDT Stoch RSI(1h,7)=18.25
2026/03/23 09:07:55 ACXUSDT Stoch RSI(1h,7)=70.60
2026/03/23 09:07:56 ADAUSDT Stoch RSI(1h,7)=88.51
2026/03/23 09:07:56 AERGOUSDT Stoch RSI(1h,7)=94.14
2026/03/23 09:07:56 AEROUSDT Stoch RSI(1h,7)=89.77
2026/03/23 09:07:56 AEVOPERP Stoch RSI(1h,7)=0.00
2026/03/23 09:07:57 AEVOUSDT Stoch RSI(1h,7)=83.85
2026/03/23 09:07:57 AGIUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:57 AGLDUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:57 AIOUSDT Stoch RSI(1h,7)=75.15
2026/03/23 09:07:58 AIOZUSDT Stoch RSI(1h,7)=94.16
2026/03/23 09:07:58 AIXBTUSDT Stoch RSI(1h,7)=73.36
2026/03/23 09:07:58 AKEUSDT Stoch RSI(1h,7)=5.61
2026/03/23 09:07:58 AKTUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:07:59 ALCHUSDT Stoch RSI(1h,7)=3.92
2026/03/23 09:07:59 ALGOUSDT Stoch RSI(1h,7)=78.48
2026/03/23 09:07:59 ALICEUSDT Stoch RSI(1h,7)=21.57
2026/03/23 09:07:59 ALLOUSDT Stoch RSI(1h,7)=0.00
2026/03/23 09:08:00 ALPINEUSDT Stoch RSI(1h,7)=95.35
2026/03/23 09:08:00 ALTUSDT Stoch RSI(1h,7)=76.28
2026/03/23 09:08:00 ANIMEUSDT Stoch RSI(1h,7)=25.68
2026/03/23 09:08:00 ANKRUSDT Stoch RSI(1h,7)=97.54
2026/03/23 09:08:01 APEUSDT Stoch RSI(1h,7)=79.99
2026/03/23 09:08:01 APEXUSDT Stoch RSI(1h,7)=44.38
2026/03/23 09:08:01 API3USDT Stoch RSI(1h,7)=98.37
2026/03/23 09:08:01 APRUSDT Stoch RSI(1h,7)=0.38
2026/03/23 09:08:02 APTUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:08:02 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/23 09:09:02 Запуск анализа рынка (1h Stoch RSI)...
2026/03/23 09:09:02 0GUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:09:03 1000000BABYDOGEUSDT Stoch RSI(1h,7)=65.80
2026/03/23 09:09:03 1000000CHEEMSUSDT Stoch RSI(1h,7)=61.09
2026/03/23 09:09:03 1000000MOGUSDT Stoch RSI(1h,7)=16.81
2026/03/23 09:09:03 10000QUBICUSDT Stoch RSI(1h,7)=26.00
2026/03/23 09:09:03 10000SATSUSDT Stoch RSI(1h,7)=86.14
2026/03/23 09:09:04 1000BONKPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:09:04 1000BONKUSDT Stoch RSI(1h,7)=90.87
2026/03/23 09:09:04 1000BTTUSDT Stoch RSI(1h,7)=58.21
2026/03/23 09:09:04 1000CATUSDT Stoch RSI(1h,7)=51.09
2026/03/23 09:09:05 1000FLOKIUSDT Stoch RSI(1h,7)=91.30
2026/03/23 09:09:05 1000LUNCUSDT Stoch RSI(1h,7)=15.48
2026/03/23 09:09:05 1000NEIROCTOPERP Stoch RSI(1h,7)=86.64
2026/03/23 09:09:05 1000NEIROCTOUSDT Stoch RSI(1h,7)=71.00
2026/03/23 09:09:05 1000PEPEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:09:06 1000PEPEUSDT Stoch RSI(1h,7)=90.46
2026/03/23 09:09:06 1000RATSUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:09:06 1000TAGUSDT Stoch RSI(1h,7)=40.80
2026/03/23 09:09:06 1000TOSHIUSDT Stoch RSI(1h,7)=93.24
2026/03/23 09:09:07 1000TURBOUSDT Stoch RSI(1h,7)=3.15
2026/03/23 09:09:07 1000XECUSDT Stoch RSI(1h,7)=39.97
2026/03/23 09:09:07 1INCHUSDT Stoch RSI(1h,7)=75.84
2026/03/23 09:09:07 2ZUSDT Stoch RSI(1h,7)=60.88
2026/03/23 09:09:08 4USDT Stoch RSI(1h,7)=79.94
2026/03/23 09:09:08 AAVEPERP Stoch RSI(1h,7)=100.00
2026/03/23 09:09:08 AAVEUSDT Stoch RSI(1h,7)=97.46
2026/03/23 09:09:08 ACEUSDT Stoch RSI(1h,7)=13.92
2026/03/23 09:09:08 ACHUSDT Stoch RSI(1h,7)=100.00
2026/03/23 09:09:09 ACTUSDT Stoch RSI(1h,7)=90.32
2026/03/23 09:09:09 ACUUSDT Stoch RSI(1h,7)=18.25
2026/03/23 09:09:09 ACXUSDT Stoch RSI(1h,7)=75.48
2026/03/23 09:09:09 ADAUSDT Stoch RSI(1h,7)=88.51
